Search Date,ASIN,Name,Price,Rating,Amazon Prime,Sale,Brand,Image,URL
2023-07-14 11:01:53,B07QX2BYDH,"Amazon Basics Rectangular Gaming Computer Desk With Storage For Controller, Headphone & Speaker, Black, 23.4"" D x 51"" W x 35.9"" H",102.87,4.7,False,600,,https://m.media-amazon.com/images/I/81Hk+ygGWdL._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-Computer-Storage-Controller-Headphone/dp/B07QX2BYDH/ref=sr_1_16?keywords=desk&qid=1689357713&sr=8-16
2023-07-14 11:01:53,B076XXF21V,"Furinno Econ Multipurpose Home Office Computer Writing Desk, French Oak Grey",45.18,4.1,True,1K,,https://m.media-amazon.com/images/I/61m3BqMDpkL._AC_UL320_.jpg,https://www.amazon.com/Furinno-12095GYW-Multipurpose-Computer-Writing/dp/B076XXF21V/ref=sr_1_17?keywords=desk&qid=1689357713&sr=8-17
2023-07-14 11:01:53,B07FKX3H1H,"Furinno Just 3-Tier Turn-N-Tube End Table / Side Table / Night Stand / Bedside Table with Plastic Poles, 1-Pack, Columbia Walnut/Black",13.82,4.4,True,4K,,https://m.media-amazon.com/images/I/71fIsr+PutL._AC_UL320_.jpg,https://www.amazon.com/Furinno-Turn-N-Tube-Bedside-Plastic-Columbia/dp/B07FKX3H1H/ref=sr_1_18?keywords=desk&qid=1689357713&sr=8-18
2023-07-14 11:01:53,B097ZRJPK2,"FDW Folding Tables, Plastic 6ft Folding Table,Half Portable Foldable Table for Parties, Backyard Events,White",31.99,4.5,False,3K,,https://m.media-amazon.com/images/I/613fPIOWFIL._AC_UL320_.jpg,https://www.amazon.com/Folding-Tables-Portable-Foldable-Backyard/dp/B097ZRJPK2/ref=sr_1_19?keywords=desk&qid=1689357713&sr=8-19
2023-07-14 11:01:53,B0069H9BYO,"Casual Home 5 Piece Tray Table Set, Espresso",52.23,4.4,True,900,,https://m.media-amazon.com/images/I/715nkrwY6ZL._AC_UL320_.jpg,https://www.amazon.com/Casual-Home-660-44-Piece-Espresso/dp/B0069H9BYO/ref=sr_1_20?keywords=desk&qid=1689357713&sr=8-20
2023-07-14 11:01:53,B0B422BBHT,"ErGear Height Adjustable Electric Standing Desk, 48 x 24 Inches Sit Stand up Desk, Memory Computer Home Office Desk (Vintage Brown)",159.99,4.7,True,800,,https://m.media-amazon.com/images/I/71Kg8usNQyL._AC_UL320_.jpg,https://www.amazon.com/ErGear-Adjustable-Electric-Standing-Computer/dp/B0B422BBHT/ref=sr_1_21?keywords=desk&qid=1689357713&sr=8-21
2023-07-14 11:01:53,B0BV9R9GN5,"ODK Office Small Computer Desk: Home Table with Fabric Drawers & Storage Shelves, Modern Writing Desk, White, 48""x16""",129.99,4.4,True,1K,,https://m.media-amazon.com/images/I/71DSuXEU-YL._AC_UL320_.jpg,https://www.amazon.com/ODK-Office-Small-Computer-Desk/dp/B0BV9R9GN5/ref=sr_1_22?keywords=desk&qid=1689357713&sr=8-22
2023-07-14 11:01:53,B0C498LWF5,"Marsail Electric Standing Desk Adjustable Height, 48 * 24 Inch Sit Stand up Desk for Home Office Furniture Computer Desk with Memory Presets, Headphone Hook",109.90,4.5,True,100,,https://m.media-amazon.com/images/I/61khk6PnmBL._AC_UL320_.jpg,https://www.amazon.com/Marsail-Electric-Adjustable-Furniture-Headphone/dp/B0C498LWF5/ref=sr_1_23?keywords=desk&qid=1689357713&sr=8-23
2023-07-14 11:01:53,B07FW2KT8F,"Lap Desk - Fits up to 17 inches Laptop Desk, Built in Mouse Pad & Wrist Pad for Notebook, MacBook, Tablet, Laptop Stand with Tablet, Pen & Phone Holder (Wood Grain)",49.99,4.7,True,700,,https://m.media-amazon.com/images/I/71bF58pQ9JS._AC_UL320_.jpg,https://www.amazon.com/Lap-Desk-Laptop-Notebook-MacBook/dp/B07FW2KT8F/ref=sr_1_24?keywords=desk&qid=1689357713&sr=8-24
2023-07-14 11:01:53,B00OR1KQQ6,"Furinno Simplistic Set of 2 End Table, Espresso/Black",26.80,4.3,True,1K,,https://m.media-amazon.com/images/I/41wraSSgVvL._AC_UL320_.jpg,https://www.amazon.com/Furinno-12127EX-BK-Simplistic-Espresso/dp/B00OR1KQQ6/ref=sr_1_25?keywords=desk&qid=1689357713&sr=8-25
